fips	lat	lon	Am_Ind	Asian	Black_Hisp	White_Hisp	Black_non_Hisp	White_non_Hisp	Tot Active M.D.s Non-Fed & Fed	3-Yr Homicides&Legal Interventn	Births	Poor mental health days Value	Adult smoking Value	Adult obesity Value	Food environment index Value	Physical inactivity Value	Excessive drinking Value	Uninsured Value	Some college Value	Unemployment Value	Income inequality Value	Severe housing problems Value	Population living in a rural area Value	Food insecurity Value	Health care costs Value	Median household income Value	density	Female life expectancy, 2010 (years)
21205	38.205894	-83.425969	0.0021645021645	0.0117694805195	0.00036075036075	0.0121302308802	0.0151064213564	0.950712481962	0.00297619047619	0.0	0.00987554112554	4.3	0.244	0.343	6.8	0.295	0.132	0.185	0.615	0.07	5.558	0.147	0.688	0.178	10268.0	37287.0	83.4	78.2
21199	37.108312	-84.579986	0.00243499582815	0.00478485194204	5.10838285627e-05	0.0111873584552	0.0121068673694	0.963185587549	0.00224768845676	5.10838285627e-05	0.012260118855	4.5	0.25	0.347	6.7	0.318	0.105	0.184	0.48	0.074	5.815	0.176	0.539	0.171	9808.0	32767.0	95.8	78.1
21193	37.241282	-83.217772	0.000134399569921	0.00628317989382	0.000134399569921	0.00698877763591	0.017135945165	0.96599690881	0.00319198978563	6.71997849607e-05	0.0134399569921	4.7	0.27	0.38	6.5	0.36	0.107	0.174	0.502	0.103	5.766	0.137	0.741	0.199	12258.0	31265.0	84.5	72.7
21191	38.690765	-84.35404	0.00158583322321	0.00132152768601	0.000132152768601	0.00726840227303	0.00535218712832	0.981630765165	0.000330381921501	0.0	0.013413506013	3.9	0.218	0.297	7.9	0.318	0.129	0.165	0.45	0.067	4.416	0.118	1.0	0.145	9753.0	47023.0	53.7	76.6
21197	37.810379	-83.826985	0.000440690414983	0.000220345207492	0.0	0.00609621740727	0.00683070143224	0.982152038193	0.000367242012486	7.34484024972e-05	0.0149100257069	4.6	0.273	0.349	6.7	0.3	0.113	0.193	0.436	0.086	6.409	0.198	0.671	0.197	10639.0	32783.0	70.5	76.1
21195	37.482067	-82.402869	0.000983899821109	0.00433810375671	7.45378652355e-05	0.00632081097197	0.00527728085868	0.978175313059	0.00196779964222	5.96302921884e-05	0.0118217054264	4.7	0.264	0.377	7.1	0.345	0.108	0.175	0.457	0.105	5.419	0.132	0.878	0.183	11574.0	32666.0	82.6	75.0
12086	25.610494	-80.499045	0.00339482145879	0.0146979184295	0.0184269757996	0.574080639702	0.187797004569	0.189893382975	0.00335674394991	8.8424437299e-05	0.0145037231342	3.9	0.148	0.195	8.3	0.223	0.155	0.331	0.583	0.068	5.609	0.33	0.004	0.12	14321.0	42754.0	1315.5	83.4
12087	25.601043	-81.206777	0.00426651678504	0.010244749885	0.00404935874508	0.170034745286	0.0488350109856	0.754905216903	0.00226099841602	3.83220070512e-05	0.00973378979102	3.6	0.165	0.214	7.4	0.207	0.204	0.274	0.604	0.041	4.575	0.304	0.087	0.13	8917.0	57411.0	74.3	82.3
12085	27.079954	-80.398211	0.0074081591232	0.00744440256314	0.00249354866769	0.0811200672678	0.0511249963757	0.842536750848	0.00263127373945	3.62434399374e-05	0.00995969729479	3.7	0.152	0.194	7.2	0.214	0.19	0.23	0.568	0.061	4.868	0.199	0.085	0.145	9851.0	55472.0	269.2	83.2
12083	29.202805	-82.0431	0.00504939551424	0.00968001043519	0.00375186220059	0.0682131799178	0.113118816979	0.790530752913	0.0016545266063	4.46241615807e-05	0.0121137435552	4.4	0.174	0.29	6.6	0.278	0.154	0.241	0.493	0.073	4.005	0.181	0.31	0.168	10601.0	39860.0	209.1	80.3
12081	27.481386	-82.365783	0.00336049395212	0.0117752247921	0.00327277021442	0.106938610254	0.0831452333958	0.781962649932	0.00207837778565	5.06098486766e-05	0.0126018523205	3.9	0.156	0.241	7.2	0.219	0.174	0.246	0.537	0.057	4.633	0.207	0.058	0.151	10239.0	51673.0	434.5	82.3
12089	30.605926	-81.764929	0.00438589546685	0.00593758411577	0.000712510093893	0.0168944060041	0.0742752188989	0.889782605254	0.00107668191966	6.33342305683e-05	0.0110676567918	3.7	0.165	0.281	7.1	0.237	0.206	0.174	0.558	0.058	4.013	0.161	0.481	0.147	10261.0	56728.0	113.0	79.6
48399	31.833311	-99.967856	0.00895549666453	0.00328977428493	0.00155350452344	0.31234579183	0.0149867495202	0.657041030796	0.000639678333181	0.0	0.014255688568	3.4	0.163	0.277	6.2	0.283	0.15	0.267	0.366	0.041	4.505	0.07	0.408	0.169	10697.0	38607.0	10.0	79.0
17047	38.417095	-88.047941	0.00014797277301	0.00488310150932	0.00029594554602	0.00414323764427	0.00118378218408	0.986830423202	0.00014797277301	0.0	0.00932228469962	3.6	0.16	0.318	7.9	0.265	0.198	0.115	0.62	0.068	4.201	0.097	1.0	0.13	9263.0	46894.0	30.2	80.6
17041	39.766078	-88.222866	0.00250727108615	0.00476381506368	0.000300872530338	0.0446294253335	0.00471366964196	0.939524621402	0.000451308795507	0.0	0.0149433356735	3.4	0.156	0.308	8.4	0.27	0.206	0.162	0.5	0.059	4.035	0.126	0.616	0.109	9121.0	52526.0	48.0	80.9
17043	41.852058	-88.086038	0.00204690767273	0.095476775512	0.00149776358378	0.104351374691	0.0367054369572	0.747988086804	0.0041939533852	1.61512967338e-05	0.0132688286434	3.0	0.116	0.239	8.7	0.183	0.208	0.108	0.769	0.056	4.17	0.162	0.0	0.093	9755.0	80037.0	2799.8	83.4
48391	28.312496	-97.160479	0.00706806282723	0.00497382198953	0.00130890052356	0.443062827225	0.0667539267016	0.475130890052	0.000261780104712	0.0	0.0100785340314	3.2	0.142	0.306	7.5	0.282	0.153	0.223	0.483	0.043	4.74	0.099	0.607	0.127	11212.0	43654.0	9.6	79.8
20131	39.791043	-96.005381	0.00506789061006	0.000764964620386	0.000191241155097	0.00793650793651	0.00478102887741	0.976477337923	0.000382482310193	0.0	0.0143430866322	2.8	0.148	0.309	7.9	0.277	0.166	0.113	0.676	0.029	4.219	0.073	0.752	0.125	8599.0	54149.0	14.2	81.5
20137	39.783867	-99.899235	0.00482841869288	0.00655285394033	0.000172443524746	0.0244869805139	0.0417313329884	0.920848422142	0.00120710467322	0.0	0.0103466114847	2.8	0.172	0.339	7.1	0.255	0.171	0.141	0.553	0.024	3.917	0.129	0.49	0.127	9690.0	44846.0	6.5	80.9
36039	42.286951	-74.149495	0.00300843581665	0.00687061693262	0.00630145339974	0.0408984652912	0.0547006809635	0.87996747637	0.000670799878036	2.03272690314e-05	0.00878138022157	3.5	0.148	0.296	7.9	0.253	0.182	0.105	0.555	0.067	4.389	0.171	0.731	0.128	8509.0	52597.0	76.1	80.5
48397	32.889216	-96.407501	0.00478887744593	0.0186920700309	0.00132166151734	0.1266048747	0.0444558874013	0.794627531754	0.00166495022314	5.14933058702e-05	0.0156882938551	2.7	0.13	0.278	7.6	0.288	0.193	0.18	0.735	0.045	3.574	0.142	0.16	0.143	10766.0	84692.0	616.7	81.3
13207	33.017435	-83.922938	0.00367082123954	0.00409766091856	0.0026890899778	0.0125064025952	0.259390472938	0.712053952535	0.000597575550623	4.26839679017e-05	0.011738091173	3.7	0.164	0.319	7.3	0.277	0.149	0.181	0.532	0.067	4.445	0.154	0.802	0.154	10500.0	53542.0	66.8	78.6
36109	42.453281	-76.473712	0.00290607679632	0.0900684076497	0.00264642732311	0.0284815499076	0.0349727867379	0.822619463724	0.00245668347731	1.99730364009e-05	0.00899785289859	3.6	0.151	0.237	7.5	0.253	0.195	0.116	0.811	0.043	5.782	0.201	0.433	0.138	6944.0	51880.0	214.0	82.2
13205	31.22894	-84.192407	0.0029364879604	0.0036915848645	0.00142629415219	0.0201359174427	0.474578404229	0.492071482507	0.000545347764074	8.38996560114e-05	0.0130883463378	4.5	0.211	0.308	5.4	0.303	0.128	0.21	0.383	0.08	6.24	0.172	0.545	0.215	9850.0	32711.0	45.9	77.1
13201	31.162908	-84.730386	0.00162206001622	0.0	0.0	0.00681265206813	0.291484184915	0.698296836983	0.00113544201135	0.0	0.0129764801298	4.2	0.18	0.312	7.1	0.349	0.132	0.211	0.562	0.063	5.294	0.144	1.0	0.174	11885.0	35276.0	21.7	76.3
13209	32.172108	-82.533349	0.000222965440357	0.00334448160535	0.000222965440357	0.0410256410256	0.264437012263	0.688963210702	0.000111482720178	0.000111482720178	0.0140468227425	4.1	0.183	0.373	6.3	0.3	0.147	0.239	0.412	0.102	5.114	0.159	0.987	0.193	9607.0	36436.0	38.1	78.2
36065	43.242727	-75.434282	0.00243443620671	0.0142363446004	0.00433261548676	0.0304474766132	0.0570602906002	0.882415028813	0.00220461180957	3.83040661894e-05	0.010784722636	3.6	0.158	0.304	7.6	0.284	0.175	0.101	0.599	0.061	4.697	0.147	0.33	0.136	8529.0	48350.0	193.7	80.9
48249	27.733516	-98.090814	0.00752321905555	0.00588134388708	0.00321023353836	0.755262577499	0.00580782708849	0.219080059794	0.000710662386355	2.45055995295e-05	0.0161736956895	3.4	0.153	0.293	8.0	0.281	0.151	0.223	0.456	0.052	5.517	0.134	0.401	0.097	15042.0	46200.0	47.2	79.0
48247	27.041212	-98.700127	0.00869221651521	0.0021730541288	0.000592651126037	0.886408534176	0.0047412090083	0.0973923350454	0.000395100750691	0.0	0.0171868826551	3.4	0.156	0.304	9.7	0.282	0.143	0.268	0.532	0.058	5.213	0.101	0.174	0.061	15837.0	36929.0	4.7	79.5
48245	29.854	-94.149331	0.00381511785773	0.030142251121	0.00413338006551	0.115392207813	0.345834189418	0.491014128425	0.00218352046345	7.65440752871e-05	0.0145514315756	3.3	0.181	0.369	4.6	0.3	0.168	0.238	0.51	0.082	5.589	0.165	0.084	0.249	11271.0	41147.0	287.9	78.7
48241	30.752932	-94.022294	0.00440899772529	0.004745991182	0.00182538122385	0.0434440731276	0.170209778427	0.765789547586	0.000758235277598	5.61655761184e-05	0.0157544441012	3.3	0.173	0.33	5.3	0.312	0.16	0.228	0.438	0.081	5.163	0.146	0.782	0.228	11107.0	41017.0	38.0	78.4
48027	31.04211	-97.481921	0.00850897237181	0.0285310237932	0.0140138380659	0.159005928317	0.202577459612	0.549887346	0.00402278646874	5.59275179368e-05	0.0206692127003	3.2	0.176	0.3	5.2	0.244	0.179	0.189	0.653	0.058	3.976	0.149	0.152	0.21	9755.0	51048.0	295.2	80.0
41047	44.900898	-122.57626	0.01633641553	0.0196759220914	0.00214019964153	0.190706365272	0.00923996408705	0.736102782591	0.00184202941284	4.6382035575e-05	0.0154021488134	4.0	0.154	0.333	7.6	0.164	0.184	0.19	0.538	0.075	4.116	0.218	0.131	0.14	7567.0	48554.0	266.7	80.6
48025	28.416077	-97.742586	0.00584034376324	0.00753495128003	0.0044786055801	0.540973188888	0.102614537312	0.337226895842	0.000514434424741	3.02608485142e-05	0.011710948375	3.2	0.171	0.306	6.6	0.25	0.185	0.223	0.413	0.057	4.807	0.157	0.43	0.151	12149.0	40680.0	36.2	78.8
41045	43.1877	-117.603976	0.00941925218775	0.0211614956245	0.00343675417661	0.265107398568	0.0127605409706	0.67723150358	0.00136833731106	3.18217979316e-05	0.0156563245823	4.4	0.191	0.285	7.3	0.202	0.186	0.217	0.499	0.082	5.151	0.196	0.484	0.148	7735.0	35094.0	3.2	79.3
45011	33.26068	-81.433753	0.00311912493591	0.0055973337891	0.00170910955392	0.0119210391386	0.426209195009	0.547214151427	0.000640916082721	4.27277388481e-05	0.0148692531191	4.5	0.219	0.377	6.2	0.31	0.127	0.165	0.504	0.096	5.791	0.196	0.825	0.22	9755.0	32205.0	41.2	76.6
41043	44.494824	-122.543755	0.0128386556187	0.00916115817894	0.000819290568848	0.0457219998138	0.0033609533563	0.907652918723	0.00121031561307	1.86202402011e-05	0.0125872823759	4.2	0.17	0.323	6.7	0.204	0.201	0.159	0.628	0.084	4.235	0.172	0.316	0.162	7483.0	44358.0	50.9	79.4
48021	30.103128	-97.311859	0.00870160914179	0.00634036847015	0.00454757462687	0.259925956157	0.0830078125	0.625670475746	0.000437266791045	0.00010202891791	0.0139779617537	3.1	0.155	0.325	5.8	0.29	0.164	0.271	0.461	0.048	4.218	0.169	0.639	0.156	10618.0	52886.0	83.5	79.8
46015	43.72988	-99.092941	0.0950819672131	0.00520732883317	0.0	0.00347155255545	0.00289296046287	0.891996142719	0.00173577627772	0.0	0.0158148505304	2.7	0.173	0.354	7.4	0.243	0.175	0.168	0.555	0.032	3.281	0.1	1.0	0.118	8348.0	47224.0	6.4	81.7
40063	35.052934	-96.251183	0.162314497717	0.00242579908676	0.000285388127854	0.0247574200913	0.0461615296804	0.720319634703	7.13470319635e-05	7.13470319635e-05	0.0151969178082	4.7	0.239	0.359	6.1	0.349	0.121	0.26	0.434	0.07	5.042	0.126	0.588	0.186	10312.0	34837.0	17.4	76.5
40061	35.232294	-95.109578	0.144688947717	0.00306088682991	8.27266710788e-05	0.0174553275976	0.00694904037062	0.777134348114	0.000330906684315	0.000165453342158	0.0128226340172	4.5	0.22	0.356	5.6	0.382	0.115	0.265	0.449	0.072	4.048	0.094	0.777	0.172	11003.0	35313.0	22.1	78.4
45019	32.800458	-79.94248	0.00295628010601	0.0134164927378	0.00268697094521	0.0257312661815	0.328388857946	0.615276562146	0.00713669276109	0.000104051266671	0.0148426071575	3.9	0.178	0.25	7.1	0.205	0.224	0.191	0.729	0.051	5.356	0.212	0.109	0.159	9416.0	52752.0	382.3	80.6
48029	29.448671	-98.520147	0.0105230042203	0.0186952170901	0.00653964450305	0.543371497994	0.067863704973	0.338886787843	0.00357438092593	7.83150877029e-05	0.0173732316353	3.1	0.133	0.282	6.9	0.206	0.182	0.223	0.625	0.046	4.73	0.186	0.045	0.14	10026.0	50699.0	1383.1	80.9
41049	45.425496	-119.602311	0.0172930399795	0.00616385583426	0.0018834003938	0.26384727335	0.00179779128499	0.702165910453	0.000256827326428	0.0	0.0135262391919	4.0	0.159	0.274	7.5	0.198	0.194	0.202	0.364	0.071	3.773	0.182	0.459	0.109	7167.0	51839.0	5.5	79.6
29089	39.143365	-92.695926	0.00362173038229	0.00110663983903	0.000804828973843	0.00845070422535	0.0586519114688	0.92032193159	0.000603621730382	0.0	0.0132796780684	3.9	0.209	0.34	6.5	0.284	0.159	0.168	0.555	0.054	4.89	0.12	0.641	0.158	7847.0	44188.0	21.9	80.5
20005	39.532544	-95.313397	0.00575735992403	0.00391737891738	0.00100902184236	0.0173907882241	0.0544278252612	0.904795821462	0.000949667616334	0.0	0.0151946818613	3.2	0.193	0.299	6.7	0.284	0.167	0.126	0.597	0.065	4.501	0.09	0.342	0.167	8865.0	44199.0	39.3	79.3
20003	38.215114	-95.292046	0.00964473202295	0.00305213038701	0.00012208521548	0.0102551581004	0.00512757905018	0.96435111708	0.000488340861922	0.0	0.0113539250397	3.1	0.173	0.315	6.9	0.285	0.152	0.152	0.506	0.051	4.315	0.123	0.588	0.147	10942.0	45368.0	14.0	82.1
20001	37.884228	-95.300945	0.00974980285325	0.00344110688938	0.000645207541759	0.0201448132483	0.0167753960857	0.935909384185	0.000286758907449	0.0	0.0116137357517	3.3	0.174	0.344	6.4	0.298	0.151	0.143	0.626	0.05	4.24	0.091	0.572	0.151	9242.0	39196.0	26.7	78.5
13163	33.051874	-82.41905	0.00142154830303	0.00266540306818	0.00337617721969	0.0124385476515	0.554759225256	0.423266007226	0.000770005330806	0.000118462358586	0.0136824024166	4.6	0.21	0.384	5.3	0.297	0.115	0.212	0.349	0.116	5.319	0.183	0.807	0.264	8656.0	30835.0	32.2	75.9
29081	40.34562	-93.992582	0.0013611615245	0.00204174228675	0.000113430127042	0.010889292196	0.00158802177858	0.978107985481	0.00068058076225	0.000113430127042	0.0122504537205	4.0	0.203	0.333	6.6	0.302	0.141	0.188	0.428	0.064	4.127	0.104	0.704	0.154	10695.0	37486.0	12.4	79.7
29083	38.386491	-93.792628	0.00665168935289	0.00286330998634	0.000616712920136	0.0110127307167	0.0104841196423	0.960133914806	0.000704814765869	0.0	0.0120699528655	4.0	0.208	0.318	6.5	0.3	0.14	0.158	0.559	0.064	3.876	0.116	0.495	0.159	9999.0	39232.0	32.0	78.8
29085	37.9367	-93.322834	0.00632704265299	0.00119995636522	0.0	0.00763608596051	0.000436347769172	0.973710046907	0.000109086942293	0.0	0.0093814770372	4.2	0.205	0.311	6.9	0.314	0.119	0.235	0.472	0.083	4.051	0.171	1.0	0.176	8625.0	33707.0	24.1	80.0
20009	38.481239	-98.767837	0.00464062557094	0.00252128475902	0.00116929148244	0.0982204845252	0.0138487959952	0.868418167866	0.00127891255892	7.30807176526e-05	0.0123141009245	3.1	0.176	0.354	7.6	0.281	0.159	0.173	0.557	0.035	4.192	0.093	0.318	0.123	10253.0	46942.0	30.9	79.9
26145	43.328267	-84.05541	0.00466847155389	0.00922692789699	0.00419014455042	0.0627660693957	0.188283858377	0.716509934852	0.00248730041806	8.60988606251e-05	0.011982091437	3.9	0.177	0.397	6.8	0.239	0.194	0.12	0.644	0.073	4.586	0.162	0.311	0.163	10017.0	44548.0	250.2	79.7
24019	38.429196	-76.047433	0.00252329192547	0.00779632505176	0.00268504140787	0.0130370082816	0.278015010352	0.692126035197	0.00168219461698	6.46997929607e-05	0.0109342650104	3.7	0.171	0.334	7.2	0.314	0.146	0.133	0.514	0.085	4.77	0.195	0.562	0.165	9421.0	42279.0	60.3	79.2
24015	39.562352	-75.941584	0.00294160752047	0.00923308837385	0.000732784791575	0.0169587337479	0.0460293532651	0.915070242656	0.00113058224986	1.04683541654e-05	0.0131901262484	3.6	0.16	0.318	8.2	0.259	0.169	0.102	0.559	0.066	4.304	0.159	0.421	0.111	10155.0	62198.0	292.0	78.7
12009	28.298275	-80.700384	0.00395466193802	0.0177882773346	0.00370629222526	0.0515665582697	0.0881828001086	0.819908854091	0.00215253751057	4.23576254315e-05	0.0107684635927	3.7	0.167	0.265	6.5	0.246	0.196	0.2	0.646	0.069	4.47	0.172	0.051	0.161	10735.0	47973.0	535.0	81.0
24011	38.871531	-75.831631	0.00586000386374	0.0056990147466	0.00164208899478	0.0303303496684	0.142088994784	0.806040311675	0.00045076952798	3.21978234271e-05	0.0167106703587	3.6	0.182	0.342	8.1	0.308	0.17	0.141	0.43	0.063	4.334	0.179	0.76	0.126	9728.0	49573.0	103.5	78.9
24013	39.563189	-77.015512	0.00231705775793	0.0118741687179	0.000758309811686	0.0130116334354	0.0277685831041	0.937559807173	0.00126384968614	2.40733273551e-05	0.012205176969	3.0	0.126	0.277	9.0	0.217	0.181	0.083	0.696	0.049	3.926	0.134	0.395	0.077	9247.0	84500.0	373.4	81.7
13113	33.412717	-84.493941	0.00210198059862	0.0308882595009	0.00165790019046	0.0304047052786	0.153651821223	0.769640689608	0.00240790265757	1.97369070293e-05	0.00991779578222	3.3	0.127	0.292	7.9	0.206	0.155	0.141	0.748	0.062	4.057	0.138	0.182	0.116	8359.0	79069.0	548.3	81.6
37091	36.363517	-76.981616	0.0124410853042	0.00539255233323	0.00513778608127	0.00955373444864	0.614878349115	0.34966668082	0.00148613646979	8.49220839879e-05	0.0131629230181	4.2	0.221	0.352	5.2	0.326	0.12	0.172	0.506	0.072	5.738	0.199	0.686	0.241	8069.0	30056.0	69.9	77.6
13111	34.863837	-84.319287	0.00434923425716	0.00291491232129	9.25368990885e-05	0.00999398510156	0.00490445565169	0.967658353769	0.00101790588997	4.62684495443e-05	0.0108268171934	4.1	0.167	0.261	7.7	0.257	0.136	0.248	0.398	0.078	5.022	0.166	1.0	0.156	9313.0	37813.0	61.2	78.8
47069	35.218131	-88.989037	0.00284050561	0.0044027836955	0.00195284760687	0.00926714955262	0.405872745349	0.57094162761	0.000319556881125	7.101264025e-05	0.0117525919614	5.0	0.278	0.386	5.3	0.375	0.104	0.152	0.303	0.094	4.818	0.202	0.802	0.222	9855.0	35321.0	40.8	76.1
13117	34.225143	-84.127336	0.00278314943313	0.024616084632	0.00367800401926	0.0658021461343	0.0156372047169	0.878223941152	0.000728017290411	2.27505403253e-05	0.0186023584727	3.2	0.132	0.261	8.9	0.187	0.182	0.143	0.753	0.053	3.955	0.137	0.099	0.085	9869.0	86413.0	783.5	82.6
37095	35.408157	-76.153687	0.00362253214997	0.00452816518747	0.00108675964499	0.0206484332548	0.35482702409	0.615105959065	0.0	0.0	0.0124977359174	3.7	0.193	0.299	4.1	0.289	0.144	0.233	0.446	0.089	2.883	0.144	1.0	0.202	8194.0	36891.0	9.5	77.8
40119	36.079225	-96.975255	0.0477359167564	0.0303408683172	0.000832436311446	0.0208539648367	0.0342016505203	0.834000717618	0.00136347326875	2.87047003947e-05	0.0130749910298	4.4	0.22	0.296	5.5	0.263	0.144	0.205	0.703	0.037	6.092	0.218	0.337	0.2	9218.0	41037.0	113.0	79.6
37097	35.806356	-80.874545	0.00327188805469	0.0145555198504	0.00204493003418	0.0431626303643	0.129100815051	0.800750781455	0.00185504367386	4.38199293038e-05	0.0132263153282	3.6	0.167	0.282	7.3	0.229	0.158	0.178	0.644	0.061	4.4	0.153	0.379	0.15	9856.0	54026.0	277.8	79.5
40117	36.313704	-96.696669	0.117619104194	0.00225733634312	0.000297017939884	0.0133658072948	0.00706902696923	0.821016989426	0.00035642152786	5.94035879767e-05	0.0121183319472	4.3	0.195	0.339	7.6	0.361	0.126	0.208	0.519	0.053	4.073	0.121	0.811	0.158	9854.0	43476.0	29.2	78.3
37099	35.286463	-83.130641	0.106361686919	0.00623302358828	0.000371694067191	0.0156683345247	0.0203859899929	0.840571837026	0.00248749106505	5.71837026447e-05	0.011350964975	4.0	0.204	0.324	6.6	0.277	0.167	0.245	0.627	0.064	4.951	0.189	0.731	0.166	7892.0	38130.0	82.1	80.7
40115	36.835764	-94.802681	0.167975074075	0.00394049546385	0.00015273238232	0.0339982283044	0.00910284998625	0.720072089684	0.000794208388062	3.05464764639e-05	0.0129211595442	4.9	0.227	0.328	6.4	0.344	0.12	0.223	0.507	0.066	4.548	0.14	0.493	0.176	9798.0	35580.0	67.6	76.6
13165	32.794563	-81.971524	0.00322580645161	0.00299539170507	0.00426267281106	0.0353686635945	0.40668202765	0.545276497696	0.000345622119816	0.000115207373272	0.0157834101382	4.4	0.215	0.323	5.0	0.283	0.132	0.25	0.46	0.103	5.646	0.219	0.661	0.246	9173.0	30678.0	24.0	76.5
40113	36.62468	-96.408385	0.142272194064	0.00340851242779	0.00174852260906	0.0160244350501	0.104535092185	0.668356167416	0.000132799185498	4.42663951661e-05	0.00989353931963	4.4	0.206	0.365	6.3	0.314	0.119	0.2	0.476	0.052	4.828	0.127	0.595	0.165	9720.0	48014.0	21.1	79.2
40111	35.646879	-95.96458	0.135021308599	0.00330910002507	0.000952619704187	0.0152920531462	0.097768864377	0.688894459764	0.000476309852093	7.52068187516e-05	0.0147405364753	4.6	0.229	0.374	5.8	0.348	0.119	0.216	0.524	0.067	4.968	0.132	0.486	0.19	9333.0	38183.0	57.5	76.6
04027	32.773942	-113.910905	0.0184799214007	0.0109266652658	0.00840512712755	0.522815944753	0.0176564461078	0.408574365498	0.00124373164928	3.40748397063e-05	0.0204960160833	3.9	0.149	0.304	5.2	0.276	0.159	0.24	0.543	0.233	4.124	0.205	0.104	0.223	9207.0	39700.0	35.5	82.2
46019	44.896434	-103.501762	0.0172543944786	0.00161759948237	0.000215679930982	0.0289011107516	0.00140191955139	0.937560659981	0.000431359861965	0.0	0.0154211150652	2.5	0.165	0.265	7.4	0.241	0.171	0.162	0.608	0.034	4.297	0.156	0.482	0.112	6257.0	41446.0	4.5	81.0
54079	38.510513	-81.906109	0.00144884463927	0.00633405156401	7.4299725091e-05	0.00560962924437	0.00999331302474	0.97007578572	0.00144884463927	1.85749312728e-05	0.0122037298462	4.3	0.188	0.325	8.2	0.285	0.121	0.135	0.624	0.055	4.174	0.081	0.358	0.11	10572.0	59472.0	160.5	79.9
54043	38.17165	-82.077547	0.00155114341429	0.00057613898245	0.0	0.00514093245878	0.000398865449388	0.986261301188	0.000221591916327	4.43183832654e-05	0.0120546002482	4.9	0.274	0.405	7.5	0.403	0.107	0.186	0.429	0.094	4.731	0.124	1.0	0.167	10212.0	34295.0	49.7	76.1
54071	38.686836	-79.333707	0.00303912878308	0.00227934658731	0.00126630365962	0.00886412561732	0.0182347726985	0.961251108016	0.000633151829809	0.0	0.00671140939597	4.7	0.219	0.353	6.9	0.303	0.104	0.208	0.471	0.047	5.373	0.115	1.0	0.137	9137.0	38204.0	11.1	79.6
04023	31.525904	-110.84519	0.00796881129855	0.0061788936838	0.00277069438996	0.797739309533	0.00242742251863	0.179653785798	0.000735582581404	4.90388387603e-05	0.0204001569243	3.8	0.154	0.212	6.6	0.189	0.147	0.244	0.528	0.132	5.264	0.231	0.269	0.154	6423.0	37465.0	38.3	82.3
